Iteration,Best_Clique_Size,Best_Clique
0,10,"[233, 437, 1, 315, 276, 368, 375, 244, 411, 475]"
1,11,"[206, 297, 213, 326, 413, 284, 237, 189, 267, 249, 225]"
2,11,"[206, 297, 213, 326, 413, 284, 237, 189, 267, 249, 225]"
3,11,"[206, 297, 213, 326, 413, 284, 237, 189, 267, 249, 225]"
4,11,"[206, 297, 213, 326, 413, 284, 237, 189, 267, 249, 225]"
5,11,"[206, 297, 213, 326, 413, 284, 237, 189, 267, 249, 225]"
6,11,"[206, 297, 213, 326, 413, 284, 237, 189, 267, 249, 225]"
7,11,"[206, 297, 213, 326, 413, 284, 237, 189, 267, 249, 225]"
8,11,"[206, 297, 213, 326, 413, 284, 237, 189, 267, 249, 225]"
9,11,"[206, 297, 213, 326, 413, 284, 237, 189, 267, 249, 225]"
10,11,"[206, 297, 213, 326, 413, 284, 237, 189, 267, 249, 225]"
11,11,"[206, 297, 213, 326, 413, 284, 237, 189, 267, 249, 225]"
12,11,"[206, 297, 213, 326, 413, 284, 237, 189, 267, 249, 225]"
13,11,"[206, 297, 213, 326, 413, 284, 237, 189, 267, 249, 225]"
14,11,"[206, 297, 213, 326, 413, 284, 237, 189, 267, 249, 225]"
15,11,"[206, 297, 213, 326, 413, 284, 237, 189, 267, 249, 225]"
16,11,"[206, 297, 213, 326, 413, 284, 237, 189, 267, 249, 225]"
17,11,"[206, 297, 213, 326, 413, 284, 237, 189, 267, 249, 225]"
18,11,"[206, 297, 213, 326, 413, 284, 237, 189, 267, 249, 225]"
19,11,"[206, 297, 213, 326, 413, 284, 237, 189, 267, 249, 225]"
20,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
21,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
22,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
23,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
24,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
25,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
26,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
27,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
28,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
29,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
30,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
31,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
32,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
33,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
34,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
35,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
36,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
37,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
38,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
39,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
40,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
41,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
42,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
43,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
44,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
45,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
46,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
47,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
48,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
49,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
50,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
51,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
52,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
53,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
54,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
55,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
56,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
57,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
58,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
59,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
60,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
61,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
62,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
63,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
64,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
65,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
66,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
67,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
68,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
69,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
70,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
71,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
72,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
73,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
74,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
75,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
76,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
77,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
78,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
79,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
80,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
81,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
82,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
83,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
84,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
85,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
86,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
87,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
88,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
89,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
90,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
91,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
92,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
93,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
94,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
95,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
96,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
97,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
98,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
99,12,"[128, 121, 219, 332, 21, 454, 398, 3, 131, 479, 59, 395]"
