Iteration,Best_Clique_Size,Best_Clique
0,29,"[95, 622, 376, 583, 386, 105, 81, 188, 607, 524, 558, 593, 118, 144, 49, 536, 614, 281, 378, 114, 660, 534, 406, 253, 323, 68, 151, 86, 247]"
1,29,"[95, 622, 376, 583, 386, 105, 81, 188, 607, 524, 558, 593, 118, 144, 49, 536, 614, 281, 378, 114, 660, 534, 406, 253, 323, 68, 151, 86, 247]"
2,31,"[306, 134, 242, 458, 93, 401, 652, 648, 239, 660, 611, 29, 322, 586, 618, 144, 294, 512, 105, 324, 128, 494, 78, 392, 30, 316, 267, 362, 192, 151, 247]"
3,32,"[7, 545, 347, 401, 558, 583, 672, 253, 281, 114, 396, 648, 481, 305, 163, 29, 105, 118, 353, 324, 677, 512, 49, 494, 607, 372, 151, 586, 126, 86, 392, 247]"
4,32,"[7, 545, 347, 401, 558, 583, 672, 253, 281, 114, 396, 648, 481, 305, 163, 29, 105, 118, 353, 324, 677, 512, 49, 494, 607, 372, 151, 586, 126, 86, 392, 247]"
5,32,"[7, 545, 347, 401, 558, 583, 672, 253, 281, 114, 396, 648, 481, 305, 163, 29, 105, 118, 353, 324, 677, 512, 49, 494, 607, 372, 151, 586, 126, 86, 392, 247]"
6,32,"[7, 545, 347, 401, 558, 583, 672, 253, 281, 114, 396, 648, 481, 305, 163, 29, 105, 118, 353, 324, 677, 512, 49, 494, 607, 372, 151, 586, 126, 86, 392, 247]"
7,32,"[7, 545, 347, 401, 558, 583, 672, 253, 281, 114, 396, 648, 481, 305, 163, 29, 105, 118, 353, 324, 677, 512, 49, 494, 607, 372, 151, 586, 126, 86, 392, 247]"
8,32,"[7, 545, 347, 401, 558, 583, 672, 253, 281, 114, 396, 648, 481, 305, 163, 29, 105, 118, 353, 324, 677, 512, 49, 494, 607, 372, 151, 586, 126, 86, 392, 247]"
9,32,"[7, 545, 347, 401, 558, 583, 672, 253, 281, 114, 396, 648, 481, 305, 163, 29, 105, 118, 353, 324, 677, 512, 49, 494, 607, 372, 151, 586, 126, 86, 392, 247]"
10,32,"[7, 545, 347, 401, 558, 583, 672, 253, 281, 114, 396, 648, 481, 305, 163, 29, 105, 118, 353, 324, 677, 512, 49, 494, 607, 372, 151, 586, 126, 86, 392, 247]"
11,32,"[7, 545, 347, 401, 558, 583, 672, 253, 281, 114, 396, 648, 481, 305, 163, 29, 105, 118, 353, 324, 677, 512, 49, 494, 607, 372, 151, 586, 126, 86, 392, 247]"
12,32,"[7, 545, 347, 401, 558, 583, 672, 253, 281, 114, 396, 648, 481, 305, 163, 29, 105, 118, 353, 324, 677, 512, 49, 494, 607, 372, 151, 586, 126, 86, 392, 247]"
13,33,"[561, 53, 261, 672, 211, 76, 13, 151, 105, 548, 322, 291, 349, 118, 534, 114, 324, 677, 296, 510, 294, 583, 648, 121, 350, 126, 607, 666, 347, 456, 29, 512, 524]"
14,33,"[561, 53, 261, 672, 211, 76, 13, 151, 105, 548, 322, 291, 349, 118, 534, 114, 324, 677, 296, 510, 294, 583, 648, 121, 350, 126, 607, 666, 347, 456, 29, 512, 524]"
15,33,"[561, 53, 261, 672, 211, 76, 13, 151, 105, 548, 322, 291, 349, 118, 534, 114, 324, 677, 296, 510, 294, 583, 648, 121, 350, 126, 607, 666, 347, 456, 29, 512, 524]"
16,33,"[561, 53, 261, 672, 211, 76, 13, 151, 105, 548, 322, 291, 349, 118, 534, 114, 324, 677, 296, 510, 294, 583, 648, 121, 350, 126, 607, 666, 347, 456, 29, 512, 524]"
17,33,"[561, 53, 261, 672, 211, 76, 13, 151, 105, 548, 322, 291, 349, 118, 534, 114, 324, 677, 296, 510, 294, 583, 648, 121, 350, 126, 607, 666, 347, 456, 29, 512, 524]"
18,33,"[561, 53, 261, 672, 211, 76, 13, 151, 105, 548, 322, 291, 349, 118, 534, 114, 324, 677, 296, 510, 294, 583, 648, 121, 350, 126, 607, 666, 347, 456, 29, 512, 524]"
19,33,"[561, 53, 261, 672, 211, 76, 13, 151, 105, 548, 322, 291, 349, 118, 534, 114, 324, 677, 296, 510, 294, 583, 648, 121, 350, 126, 607, 666, 347, 456, 29, 512, 524]"
20,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
21,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
22,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
23,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
24,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
25,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
26,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
27,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
28,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
29,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
30,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
31,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
32,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
33,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
34,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
35,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
36,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
37,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
38,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
39,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
40,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
41,36,"[460, 381, 347, 291, 458, 15, 534, 252, 349, 211, 305, 386, 372, 456, 481, 492, 49, 75, 583, 417, 350, 126, 648, 353, 192, 324, 29, 151, 607, 436, 281, 524, 247, 677, 548, 561]"
