Iteration,Best_Clique_Size,Best_Clique
0,32,"[521, 344, 573, 446, 592, 685, 483, 437, 128, 607, 586, 635, 322, 247, 121, 289, 188, 666, 367, 578, 224, 392, 677, 267, 189, 251, 510, 294, 118, 401, 291, 494]"
1,32,"[521, 344, 573, 446, 592, 685, 483, 437, 128, 607, 586, 635, 322, 247, 121, 289, 188, 666, 367, 578, 224, 392, 677, 267, 189, 251, 510, 294, 118, 401, 291, 494]"
2,32,"[521, 344, 573, 446, 592, 685, 483, 437, 128, 607, 586, 635, 322, 247, 121, 289, 188, 666, 367, 578, 224, 392, 677, 267, 189, 251, 510, 294, 118, 401, 291, 494]"
3,32,"[521, 344, 573, 446, 592, 685, 483, 437, 128, 607, 586, 635, 322, 247, 121, 289, 188, 666, 367, 578, 224, 392, 677, 267, 189, 251, 510, 294, 118, 401, 291, 494]"
4,35,"[401, 105, 378, 192, 381, 25, 391, 611, 372, 15, 185, 353, 510, 648, 49, 666, 121, 677, 548, 534, 75, 118, 524, 267, 575, 409, 350, 78, 607, 86, 251, 131, 323, 291, 151]"
5,35,"[401, 105, 378, 192, 381, 25, 391, 611, 372, 15, 185, 353, 510, 648, 49, 666, 121, 677, 548, 534, 75, 118, 524, 267, 575, 409, 350, 78, 607, 86, 251, 131, 323, 291, 151]"
6,35,"[401, 105, 378, 192, 381, 25, 391, 611, 372, 15, 185, 353, 510, 648, 49, 666, 121, 677, 548, 534, 75, 118, 524, 267, 575, 409, 350, 78, 607, 86, 251, 131, 323, 291, 151]"
7,35,"[401, 105, 378, 192, 381, 25, 391, 611, 372, 15, 185, 353, 510, 648, 49, 666, 121, 677, 548, 534, 75, 118, 524, 267, 575, 409, 350, 78, 607, 86, 251, 131, 323, 291, 151]"
8,35,"[401, 105, 378, 192, 381, 25, 391, 611, 372, 15, 185, 353, 510, 648, 49, 666, 121, 677, 548, 534, 75, 118, 524, 267, 575, 409, 350, 78, 607, 86, 251, 131, 323, 291, 151]"
9,35,"[401, 105, 378, 192, 381, 25, 391, 611, 372, 15, 185, 353, 510, 648, 49, 666, 121, 677, 548, 534, 75, 118, 524, 267, 575, 409, 350, 78, 607, 86, 251, 131, 323, 291, 151]"
10,35,"[401, 105, 378, 192, 381, 25, 391, 611, 372, 15, 185, 353, 510, 648, 49, 666, 121, 677, 548, 534, 75, 118, 524, 267, 575, 409, 350, 78, 607, 86, 251, 131, 323, 291, 151]"
11,35,"[401, 105, 378, 192, 381, 25, 391, 611, 372, 15, 185, 353, 510, 648, 49, 666, 121, 677, 548, 534, 75, 118, 524, 267, 575, 409, 350, 78, 607, 86, 251, 131, 323, 291, 151]"
12,35,"[401, 105, 378, 192, 381, 25, 391, 611, 372, 15, 185, 353, 510, 648, 49, 666, 121, 677, 548, 534, 75, 118, 524, 267, 575, 409, 350, 78, 607, 86, 251, 131, 323, 291, 151]"
13,35,"[401, 105, 378, 192, 381, 25, 391, 611, 372, 15, 185, 353, 510, 648, 49, 666, 121, 677, 548, 534, 75, 118, 524, 267, 575, 409, 350, 78, 607, 86, 251, 131, 323, 291, 151]"
