Iteration,Best_Clique_Size,Best_Clique
0,11,"[122, 419, 350, 182, 262, 486, 40, 31, 410, 413, 472]"
1,11,"[122, 419, 350, 182, 262, 486, 40, 31, 410, 413, 472]"
2,11,"[122, 419, 350, 182, 262, 486, 40, 31, 410, 413, 472]"
3,11,"[122, 419, 350, 182, 262, 486, 40, 31, 410, 413, 472]"
4,11,"[122, 419, 350, 182, 262, 486, 40, 31, 410, 413, 472]"
5,11,"[122, 419, 350, 182, 262, 486, 40, 31, 410, 413, 472]"
6,11,"[122, 419, 350, 182, 262, 486, 40, 31, 410, 413, 472]"
7,11,"[122, 419, 350, 182, 262, 486, 40, 31, 410, 413, 472]"
8,11,"[122, 419, 350, 182, 262, 486, 40, 31, 410, 413, 472]"
9,11,"[122, 419, 350, 182, 262, 486, 40, 31, 410, 413, 472]"
10,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
11,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
12,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
13,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
14,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
15,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
16,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
17,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
18,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
19,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
20,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
21,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
22,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
23,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
24,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
25,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
26,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
27,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
28,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
29,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
30,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
31,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
32,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
33,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
34,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
35,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
36,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
37,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
38,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
39,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
40,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
41,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
42,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
43,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
44,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
45,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
46,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
47,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
48,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
49,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
50,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
51,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
52,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
53,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
54,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
55,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
56,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
57,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
58,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
59,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
60,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
61,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
62,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
63,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
64,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
65,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
66,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
67,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
68,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
69,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
70,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
71,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
72,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
73,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
74,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
75,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
76,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
77,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
78,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
79,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
80,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
81,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
82,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
83,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
84,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
85,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
86,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
87,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
88,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
89,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
90,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
91,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
92,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
93,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
94,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
95,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
96,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
97,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
98,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
99,12,"[161, 97, 95, 189, 362, 211, 387, 353, 305, 45, 143, 343]"
