Iteration,Best_Clique_Size,Best_Clique
0,30,"[390, 593, 140, 7, 118, 125, 253, 146, 237, 378, 117, 331, 238, 18, 406, 325, 524, 578, 29, 492, 289, 575, 114, 561, 211, 148, 324, 635, 192, 386]"
1,31,"[168, 291, 8, 586, 165, 677, 144, 105, 481, 78, 406, 607, 675, 239, 578, 653, 322, 324, 128, 247, 378, 289, 666, 218, 30, 294, 561, 29, 114, 494, 372]"
2,32,"[524, 247, 648, 275, 408, 514, 105, 307, 467, 512, 103, 78, 356, 409, 185, 367, 151, 349, 72, 75, 372, 30, 378, 128, 86, 322, 8, 578, 607, 294, 677, 53]"
3,32,"[524, 247, 648, 275, 408, 514, 105, 307, 467, 512, 103, 78, 356, 409, 185, 367, 151, 349, 72, 75, 372, 30, 378, 128, 86, 322, 8, 578, 607, 294, 677, 53]"
4,32,"[524, 247, 648, 275, 408, 514, 105, 307, 467, 512, 103, 78, 356, 409, 185, 367, 151, 349, 72, 75, 372, 30, 378, 128, 86, 322, 8, 578, 607, 294, 677, 53]"
5,32,"[524, 247, 648, 275, 408, 514, 105, 307, 467, 512, 103, 78, 356, 409, 185, 367, 151, 349, 72, 75, 372, 30, 378, 128, 86, 322, 8, 578, 607, 294, 677, 53]"
6,32,"[524, 247, 648, 275, 408, 514, 105, 307, 467, 512, 103, 78, 356, 409, 185, 367, 151, 349, 72, 75, 372, 30, 378, 128, 86, 322, 8, 578, 607, 294, 677, 53]"
7,32,"[524, 247, 648, 275, 408, 514, 105, 307, 467, 512, 103, 78, 356, 409, 185, 367, 151, 349, 72, 75, 372, 30, 378, 128, 86, 322, 8, 578, 607, 294, 677, 53]"
8,32,"[524, 247, 648, 275, 408, 514, 105, 307, 467, 512, 103, 78, 356, 409, 185, 367, 151, 349, 72, 75, 372, 30, 378, 128, 86, 322, 8, 578, 607, 294, 677, 53]"
9,32,"[524, 247, 648, 275, 408, 514, 105, 307, 467, 512, 103, 78, 356, 409, 185, 367, 151, 349, 72, 75, 372, 30, 378, 128, 86, 322, 8, 578, 607, 294, 677, 53]"
10,33,"[609, 160, 151, 116, 548, 239, 141, 583, 192, 75, 349, 291, 252, 665, 611, 536, 131, 521, 561, 344, 353, 316, 586, 247, 578, 148, 659, 322, 126, 121, 47, 53, 524]"
11,33,"[609, 160, 151, 116, 548, 239, 141, 583, 192, 75, 349, 291, 252, 665, 611, 536, 131, 521, 561, 344, 353, 316, 586, 247, 578, 148, 659, 322, 126, 121, 47, 53, 524]"
12,33,"[609, 160, 151, 116, 548, 239, 141, 583, 192, 75, 349, 291, 252, 665, 611, 536, 131, 521, 561, 344, 353, 316, 586, 247, 578, 148, 659, 322, 126, 121, 47, 53, 524]"
13,33,"[609, 160, 151, 116, 548, 239, 141, 583, 192, 75, 349, 291, 252, 665, 611, 536, 131, 521, 561, 344, 353, 316, 586, 247, 578, 148, 659, 322, 126, 121, 47, 53, 524]"
14,33,"[609, 160, 151, 116, 548, 239, 141, 583, 192, 75, 349, 291, 252, 665, 611, 536, 131, 521, 561, 344, 353, 316, 586, 247, 578, 148, 659, 322, 126, 121, 47, 53, 524]"
15,33,"[609, 160, 151, 116, 548, 239, 141, 583, 192, 75, 349, 291, 252, 665, 611, 536, 131, 521, 561, 344, 353, 316, 586, 247, 578, 148, 659, 322, 126, 121, 47, 53, 524]"
