Iteration,Best_Clique_Size,Best_Clique
0,11,"[103, 47, 296, 469, 48, 492, 62, 201, 273, 480, 222]"
1,11,"[103, 47, 296, 469, 48, 492, 62, 201, 273, 480, 222]"
2,11,"[103, 47, 296, 469, 48, 492, 62, 201, 273, 480, 222]"
3,11,"[103, 47, 296, 469, 48, 492, 62, 201, 273, 480, 222]"
4,11,"[103, 47, 296, 469, 48, 492, 62, 201, 273, 480, 222]"
5,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
6,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
7,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
8,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
9,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
10,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
11,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
12,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
13,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
14,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
15,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
16,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
17,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
18,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
19,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
20,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
21,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
22,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
23,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
24,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
25,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
26,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
27,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
28,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
29,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
30,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
31,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
32,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
33,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
34,12,"[163, 158, 261, 475, 17, 417, 135, 38, 130, 454, 120, 329]"
